CAMPAÑA;STATUS;OP;OC;BUYER;SUPPLIER;CATEGORY;PRODUCTO;PROYECT;FACT;QTY;UM;CUR;AMOUNT;PAYMENT TERM;INCOTERM;MODE;TYPE;POL;POD;QTY CTNR;TYPE CTNR;BULKS;CARGO READY;ASSIGMENT DATE;FFW;NAVIERA / AEROLINEA;BOOKING;CNTR NR;PICK UP DATE;STACKING;ETD 1;ETD 2;ATD;WEEK ATD;B/L- AWB;NAVE;ETA 1;ETA 2;ATA;WEEK ATA;INSURANCE HPER;INSURANCE POLICY;INSURANCE POLICY DATE;DEPOT;AG. ADUANA;Orden;FECHA IE;FECHA NUM DAM;DAM;CANAL;FECHA DESCARGA;FECHA TARJA;FECHA LEVANTE;FECHA INSPECCION SENASA;FECHA LIBERACION SENASA;FECHA VCTO SOBRESTADIA;TRANSP LIMA (T1);FECHA RETIRO (T1);GR T1 ;TRANSP TRUX (T2);FECHA ENTREGA BASE T2 (T1);FECHA GATE IN (T1);PUNTO DE LLEGADA;FECHA INICIO DE VIAJE  (T2);FECHA FIN DE VIAJE (T2);WEEK TRUX ;GR T2 ;GR HORTIFRUT;FECHA ENVIO ARCHIV;NRO CAJA ARCHIVO;COURIER PARA ENVÍO DE DOCS;NRO DE TRACKING DOCS ;OBSERVACIONES HORTIFRUT;CARGO PRODUCE OBSERVACIONES
2021-2022;LIQUIDADA;21-061-HPER;4700002047;RENE;FASTIK ;E & E;FILM PUNNET PET 18OZ 7X7 CESTA;-;95983;528,000;UN;USD;33,348.48;30;EXW;SEA;LCL/LCL;LOS ANGELES;CALLAO;-;-;4;28/06/2021;25/06/2021;FORBIS;ONE;;AKLU6003715;29/06/2021;30/06/2021;7/07/2021;7/07/2021;24/07/2021;29;FBLAXCLL2129007;SEASPAN BEYOND V. 611E;29/07/2021;12/08/2021;13/08/2021;32;SI;21-061-HPER;21/07/2021;VILLAS OQUENDO;AVM;711;5/08/2021;6/08/2021;118-2021-10-309025-01-3-00;Verde;13/08/2021;14/08/2021;13/08/2021;NA;NA;NA;;17/08/2021;;AGERSA;NA;NA;PLANTA SALAVERRY;18/08/2021;19/08/2021;33;;;28/03/2022;2021-1;;-;ANTES OC 4700001941  de un total de 2,000,000 - OC 2020;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA CERT. ORIGEN, CERT. FITOSANITARIO EXPORTACIÓN, SEGURO Y PROFORMA SLI [21-199-HPER // 4700002193 // FBLU0103763]
2021-2022;LIQUIDADA;21-061-HPER;4700002047;RENE;FASTIK ;E & E;FILM PUNNET PET 18OZ 7X7 CESTA;-;80919-86975;176,000;UN;USD;11,116.16;30;EXW;SEA;LCL/LCL;LOS ANGELES;CALLAO;-;-;4;28/06/2021;25/06/2021;FORBIS;ONE;;AKLU6003715;29/06/2021;30/06/2021;7/07/2021;7/07/2021;24/07/2021;29;FBLAXCLL2129007;SEASPAN BEYOND V. 611E;29/07/2021;12/08/2021;13/08/2021;32;SI;21-061-HPER;21/07/2021;VILLAS OQUENDO;AVM;711;5/08/2021;6/08/2021;118-2021-10-309025-01-3-00;Verde;13/08/2021;14/08/2021;13/08/2021;NA;NA;NA;;17/08/2021;;AGERSA;NA;NA;PLANTA SALAVERRY;18/08/2021;19/08/2021;33;;;28/03/2022;2021-1;;-;ANTES OC 4700001941  de un total de 2,000,000 - OC 2020;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA CERT. ORIGEN, CERT. FITOSANITARIO EXPORTACIÓN, SEGURO Y PROFORMA SLI [21-198-HPER // 4700002192 // CAIU4494768]
2021-2022;LIQUIDADA;21-062-HPER;4700002016;RENE;HORTIFRUT CHILE SA;E & E;PUNNET PET 18OZ 7X7 CESTA;-;11589;337,464;UN;USD;38,909.18;90;CFR;SEA;FCL/FCL;SAN VICENTE;CALLAO;1;40HC;;;NA;DIRECTO;HAMBURG SUD;;MSKU8586573;NA;;19/07/2021;26/07/2021;26/07/2021;30;ALTCL12885;MAERSK VIRGINIA 128N;23/07/2021;30/07/2021;31/07/2021;30;SI;21-062-HPER;27/07/2021;IMUPESA;AVM;;27/07/2021;27/07/2021; 118-2021-10-295976-01-1-00;Verde;31/07/2021;01/08/2021;6/08/2021;;;;;7/08/2021;;;NA;;;;1/01/1900;52;;;28/03/2022;2021-1;;-;;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-206-HPER // TRHU5978888]
2021-2022;LIQUIDADA;21-062-HPER;4700002015;RENE;HORTIFRUT CHILE SA;E & E;PUNNET PET 18OZ 7X7 CESTA;-;11590;337,464;UN;USD;38,909.18;90;CFR;SEA;FCL/FCL;SAN VICENTE;CALLAO;1;40HC;;;NA;DIRECTO;HAMBURG SUD;;MRKU5605019;NA;;19/07/2021;26/07/2021;26/07/2021;30;ALTCL12885;MAERSK VIRGINIA 128N;23/07/2021;30/07/2021;31/07/2021;30;SI;21-062-HPER;27/07/2021;IMUPESA;AVM;;27/07/2021;27/07/2021; 118-2021-10-295976-01-1-00;Verde;31/07/2021;01/08/2021;6/08/2021;;;;;7/08/2021;;;NA;;;;1/01/1900;52;;;28/03/2022;2021-1;;-;;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-206-HPER // MSDU8005729]
2021-2022;LIQUIDADA;21-063-HPER;4700002001;RENE;JCK;E & E;PUNNET CESTA PET UK 150g -JCK;-;534;820,125;UN;USD;25,423.88;90;FOB;SEA;FCL/FCL;SAN ANTONIO;CALLAO;1;40HC;675;19/07/2021;19/07/2021;ULOG;HAMBURG SUD;;MRSU4597591;NA;24/07/2021;24/07/2021;26/07/2021;11/08/2021;32;ES202107-5563;JOGELA 129W;31/07/2021;13/08/2021;17/08/2021;33;SI;21-063-HPER;27/07/2021;IMUPESA;AVM;683;27/07/2021;12/08/2021; 118-2021-10-316180-01-0-00;Verde;18/08/2021;19/08/2021;17/08/2021;NA;NA;;AVM;27/08/2021;;AGERSA;27/08/2021;27/08/2021;PACKING SALAVERRY;20/09/2021;21/09/2021;38;;;28/03/2022;2021-1;;-;;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-197-HPER // 4700002231 // MEDU8286790]
2021-2022;LIQUIDADA;21-063-HPER;4700002001;RENE;JCK;E & E;PUNNET CESTA PET UK 150g -JCK;-;534;820,125;UN;USD;25,423.88;90;FOB;SEA;FCL/FCL;SAN ANTONIO;CALLAO;1;40HC;675;19/07/2021;19/07/2021;ULOG;HAMBURG SUD;;HASU4748580;NA;24/07/2021;24/07/2021;26/07/2021;11/08/2021;32;ES202107-5563;JOGELA 129W;31/07/2021;13/08/2021;17/08/2021;33;SI;21-063-HPER;27/07/2021;IMUPESA;AVM;683;27/07/2021;12/08/2021; 118-2021-10-316180-01-0-00;Verde;18/08/2021;19/08/2021;17/08/2021;NA;NA;;AVM;27/08/2021;;AGERSA;27/08/2021;27/08/2021;PACKING CHAO;20/09/2021;21/09/2021;38;;;28/03/2022;2021-1;;-;;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-197-HPER // 4700002231 // IKSU9127082]
2021-2022;LIQUIDADA;21-064-HPER;PEA2450301;RENE;HORTIFRUT IMPORTS INC;MAQUINARIAS;HEAT SEALER;-;20210710;1;UN;USD;353,030.00;60;CFR;SEA;FCL/FCL;NORFOLK;CALLAO;1;40HC;-;-;NA;DIRECTO;ONE;;KKFU7684454;NA;24/06/2021;13/07/2021;13/07/2021;13/07/2021;28;ONEYRICBDE594600;ALIOTH V.21014N;2/08/2021;15/08/2021;15/08/2021;32;SI;21-064-HPER;22/07/2021;IMUPESA;AVM;807;22/07/2021;3/09/2021;118-21-20-000517-01-2-00;Rojo;16/08/2021;16/08/2021;8/09/2021;NA;NA;;RVC;8/09/2021;;RVC;NA;11/09/2021;PACKING CHAO;9/09/2021;10/09/2021;36;;;28/03/2022;2021-1;;-;GASTOS EXTRAS DE DESCONSOLIDACION Y ALQUILER SON REFACTURADOS A AVM;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-197-HPER // 4700002231 // TCNU1387332]
2021-2022;LIQUIDADA;21-065-HPER;4700001938;OMAR;LEGRO POTGRONDBEDRIJF B.V.;SUSTRATOS;SUSTRATO LEGRO LB 07PFINE ;VIVERO ILUSION - ARMONIA 3;21HOR7209;24;BOLSAS;EUR;8,111.20;30% AP;CFR;SEA;FCL/FCL;RIGA;CALLAO;1;40HC;24;1/06/2021;NA;DIRECTO;OOCL;;OOLU8616978;NA;23/06/2021;26/06/2021;7/07/2021;7/07/2021;27;OOLU2670454170;CMA CGM JEAN GABRIEL;31/07/2021;6/08/2021;6/08/2021;31;SI;21-065-HPER;12/08/2021;IMUPESA;AVM;702;31/07/2021;5/08/2021;118-2021-10-306904-01-6-00;Verde;7/08/2021;7/08/2021;6/08/2021;13/08/2021;24/08/2021;;AVM;28/08/2021;;AGERSA;NA;28/08/2021;VIVERO ILUSION;31/08/2021;1/09/2021;35;;;28/03/2022;2021-1;;-;-;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-205-HPER // TRHU5991236]
2021-2022;LIQUIDADA;21-065-HPER;4700001938;OMAR;LEGRO POTGRONDBEDRIJF B.V.;SUSTRATOS;SUSTRATO LEGRO LB 07PFINE ;VIVERO ILUSION - ARMONIA 3;21HOR7209;24;BOLSAS;EUR;8,111.20;30% AP;CFR;SEA;FCL/FCL;RIGA;CALLAO;1;40HC;24;1/06/2021;NA;DIRECTO;OOCL;;OOLU8439717;NA;23/06/2021;26/06/2021;7/07/2021;7/07/2021;27;OOLU2670454170;CMA CGM JEAN GABRIEL;31/07/2021;6/08/2021;6/08/2021;31;SI;21-065-HPER;12/08/2021;IMUPESA;AVM;702;31/07/2021;5/08/2021;118-2021-10-306904-01-6-00;Verde;7/08/2021;7/08/2021;6/08/2021;13/08/2021;24/08/2021;;AVM;28/08/2021;;AGERSA;NA;28/08/2021;VIVERO ILUSION;31/08/2021;1/09/2021;35;;;28/03/2022;2021-1;;-;-;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-204-HPER // BEAU6052776]
2021-2022;LIQUIDADA;21-065-HPER;4700001938;OMAR;LEGRO POTGRONDBEDRIJF B.V.;SUSTRATOS;SUSTRATO LEGRO LB 07PFINE ;VIVERO ILUSION - ARMONIA 3;21HOR7209;24;BOLSAS;EUR;8,111.20;30% AP;CFR;SEA;FCL/FCL;RIGA;CALLAO;1;40HC;24;1/06/2021;NA;DIRECTO;OOCL;;OOLU8667933;NA;23/06/2021;26/06/2021;7/07/2021;7/07/2021;27;OOLU2670454170;CMA CGM JEAN GABRIEL;31/07/2021;6/08/2021;6/08/2021;31;SI;21-065-HPER;12/08/2021;IMUPESA;AVM;702;31/07/2021;5/08/2021;118-2021-10-306904-01-6-00;Verde;7/08/2021;7/08/2021;6/08/2021;13/08/2021;24/08/2021;;AVM;28/08/2021;;AGERSA;NA;26/08/2021;VIVERO ILUSION;26/08/2021;27/08/2021;34;;;28/03/2022;2021-1;;-;-;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-204-HPER // CSNU6839717]
2021-2022;LIQUIDADA;21-065-HPER;4700001938;OMAR;LEGRO POTGRONDBEDRIJF B.V.;SUSTRATOS;SUSTRATO LEGRO LB 07PFINE ;VIVERO ILUSION - ARMONIA 3;21HOR7209;24;BOLSAS;EUR;8,111.20;30% AP;CFR;SEA;FCL/FCL;RIGA;CALLAO;1;40HC;24;1/06/2021;NA;DIRECTO;OOCL;;OOLU8625795;NA;23/06/2021;26/06/2021;7/07/2021;7/07/2021;27;OOLU2670454170;CMA CGM JEAN GABRIEL;31/07/2021;6/08/2021;6/08/2021;31;SI;21-065-HPER;12/08/2021;IMUPESA;AVM;702;31/07/2021;5/08/2021;118-2021-10-306904-01-6-00;Verde;7/08/2021;7/08/2021;6/08/2021;13/08/2021;24/08/2021;;AVM;28/08/2021;;AGERSA;NA;26/08/2021;VIVERO ILUSION;26/08/2021;27/08/2021;34;;;28/03/2022;2021-1;;-;-;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-204-HPER // TGBU4885200]
2021-2022;LIQUIDADA;21-065-HPER;4700001938;OMAR;LEGRO POTGRONDBEDRIJF B.V.;SUSTRATOS;SUSTRATO LEGRO LB 07PFINE ;VIVERO ILUSION - ARMONIA 3;21HOR7209;24;BOLSAS;EUR;8,111.20;30% AP;CFR;SEA;FCL/FCL;RIGA;CALLAO;1;40HC;24;1/06/2021;NA;DIRECTO;OOCL;;OOLU8363890;NA;23/06/2021;26/06/2021;7/07/2021;7/07/2021;27;OOLU2670454170;CMA CGM JEAN GABRIEL;31/07/2021;6/08/2021;6/08/2021;31;SI;21-065-HPER;12/08/2021;IMUPESA;AVM;702;31/07/2021;5/08/2021;118-2021-10-306904-01-6-00;Verde;7/08/2021;7/08/2021;6/08/2021;13/08/2021;24/08/2021;;AVM;28/08/2021;;AGERSA;NA;27/08/2021;VIVERO ILUSION;27/08/2021;28/08/2021;34;;;28/03/2022;2021-1;;-;-;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-203-HPER // TCNU3978308]
2021-2022;LIQUIDADA;21-065-HPER;4700001938;OMAR;LEGRO POTGRONDBEDRIJF B.V.;SUSTRATOS;SUSTRATO LEGRO LB 07PFINE ;VIVERO ILUSION - ARMONIA 3;21HOR7209;24;BOLSAS;EUR;8,111.20;30% AP;CFR;SEA;FCL/FCL;RIGA;CALLAO;1;40HC;24;1/06/2021;NA;DIRECTO;OOCL;;OOLU8812414;NA;23/06/2021;26/06/2021;7/07/2021;7/07/2021;27;OOLU2670454170;CMA CGM JEAN GABRIEL;31/07/2021;6/08/2021;6/08/2021;31;SI;21-065-HPER;12/08/2021;IMUPESA;AVM;702;31/07/2021;5/08/2021;118-2021-10-306904-01-6-00;Verde;7/08/2021;7/08/2021;6/08/2021;13/08/2021;24/08/2021;;AVM;28/08/2021;;AGERSA;NA;27/08/2021;VIVERO ILUSION;27/08/2021;28/08/2021;34;;;28/03/2022;2021-1;;-;-;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-203-HPER // OOLU9416892]
2021-2022;LIQUIDADA;21-066-HPER;4700001971;OMAR;EDEN ;AGQ;DISPER COMPLEX;-;1337 / 2021;6,000;KG;EUR;28,800.00;60;EXW;SEA;LCL/LCL;ALICANTE;CALLAO;-;-;12;2/06/2021;2/06/2021;INCA LINES;CMA CGM;;-;11/06/2021;11/06/2021;19/06/2021;10/07/2021;11/07/2021;27;802021060149;CMA CGM JEAN GABRIEL 0WC9LS1MA;16/07/2021;6/08/2021;6/08/2021;31;SI;21-066-HPER;23/07/2021;VILLAS OQUENDO;AVM;677;23/07/2021;2/08/2021;118-2021-10-300945-01-2-00;Verde;7/08/2021;7/08/2021;6/08/2021;NA;NA;;AVM;12/08/2021;;AGERSA;NA;12/08/2021;ARMONIA;19/08/2021;20/08/2021;33;;;28/03/2022;2021-1;;-;ACTUALIZACION DE OC: EN 6TN / PROGRAMA DE RETIRO;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-203-HPER // UETU5399960]
2021-2022;LIQUIDADA;21-067-HPER;4700002058;OMAR;EDEN ;AGQ;DISPER COMPLEX;-;1340 / 2021;6,000;KG;EUR;28,800.00;60;EXW;SEA;LCL/LCL;ALICANTE;CALLAO;-;-;12;2/06/2021;2/06/2021;INCA LINES;CMA CGM;;APHU7349069;28/06/2021;28/06/2021;26/06/2021;10/07/2021;11/07/2021;27;802021060269;CMA CGM JEAN GABRIEL 0WC9LS1MA;23/07/2021;6/08/2021;6/08/2021;31;SI;21-067-HPER;23/07/2021;VILLAS OQUENDO;AVM;678;23/07/2021;2/08/2021;118-2021-10-301319-01-8-00;Verde;7/08/2021;7/08/2021;6/08/2021;NA;NA;;AVM;12/08/2021;;AGERSA;NA;12/08/2021;ARMONIA;19/08/2021;20/08/2021;33;;;28/03/2022;2021-1;;-;ACTUALIZACION DE OC: EN 6TN / PROGRAMA DE RETIRO;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-202-HPER // TCNU3985457]
2021-2022;LIQUIDADA;21-068-HPER;4700002055;RENE;INFIA SRL;E & E;PUNNET CESTA PET UK 150G K28 H36-INFIA;-;82210821;706,350;UN;EUR;18,294.47;0;CIF;SEA;FCL/FCL;LA SPEZIE;CALLAO;1;40HC;554;21/06/2021;NA;INTERGLOBO;MSC;;FCIU8863610;NA;1/07/2021;7/07/2021;7/07/2021;7/07/2021;27;1524336;MSC JAPAN PM131R;6/08/2021;18/08/2021;20/08/2021;33;NO;NA;NA;IMUPESA;AVM;721;9/08/2021;12/08/2021;118-2021-10-316344-01-3-00;Verde;23/08/2021;22/08/2021;20/08/2021;NA;NA;;AVM;28/08/2021;;AGERSA;NA;28/08/2021;PACKING SALAVERRY;2/09/2021;3/09/2021;35;;;28/03/2022;2021-1;;-;-;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-197-HPER // 4700002231 // CAIU7829905]
2021-2022;LIQUIDADA;21-069-HPER;4700001962;RENE;POPPELMAN;E & E;MACETAS;VIVERO ILUSION - ARMONIA 3;321077877;385,440;UN;EUR;22,664.07;0;FOB;SEA;FCL/FCL;HAMBURGO;CALLAO;1;40HC;66;;14/05/2021;AIRSEALOG;HAPAG LLOYD;;HLBU 248335-0;NA;9/07/2021;11/07/2021;15/07/2021;15/07/2021;28;CTLT08025037559;CMA CGM JEAN GABRIEL 1227S;10/08/2021;6/08/2021;6/08/2021;31;SI;21-069-HPER;30/07/2021;IMUPESA;AVM;690;30/07/2021;3/08/2021;118-2021-10-302985-01-1-00;Verde;7/08/2021;8/08/2021;6/08/2021;NA;NA;;AVM;13/08/2021;;AGERSA;NA;13/08/2021;VIVERO ILUSION;;1/01/1900;52;;;28/03/2022;2021-1;;-;;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-202-HPER // TCNU3985457]
2021-2022;LIQUIDADA;21-069-HPER;4700001962;RENE;POPPELMAN;E & E;MACETAS;VIVERO ILUSION - ARMONIA 3;321077882;385,440;UN;EUR;22,664.07;0;FOB;SEA;FCL/FCL;HAMBURGO;CALLAO;1;40HC;66;;14/05/2021;AIRSEALOG;HAPAG LLOYD;;HLBU 284580-3;NA;9/07/2021;11/07/2021;15/07/2021;15/07/2021;28;CTLT08025037559;CMA CGM JEAN GABRIEL 1227S;10/08/2021;6/08/2021;6/08/2021;31;SI;21-069-HPER;30/07/2021;IMUPESA;AVM;690;30/07/2021;3/08/2021;118-2021-10-302985-01-1-00;Verde;7/08/2021;8/08/2021;6/08/2021;NA;NA;;AVM;13/08/2021;;AGERSA;NA;13/08/2021;VIVERO ILUSION;;1/01/1900;52;;;28/03/2022;2021-1;;-;;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-202-HPER // CSNU7361366]
2021-2022;LIQUIDADA;21-069-HPER;4700001962;RENE;POPPELMAN;E & E;MACETAS;VIVERO ILUSION - ARMONIA 3;321077912;385,440;UN;EUR;22,664.07;0;FOB;SEA;FCL/FCL;HAMBURGO;CALLAO;1;40HC;66;;14/05/2021;AIRSEALOG;HAPAG LLOYD;;FSCU 710702-6;NA;9/07/2021;11/07/2021;15/07/2021;15/07/2021;28;CTLT08025037559;CMA CGM JEAN GABRIEL 1227S;10/08/2021;6/08/2021;6/08/2021;31;SI;21-069-HPER;30/07/2021;IMUPESA;AVM;690;30/07/2021;3/08/2021;118-2021-10-302985-01-1-00;Verde;7/08/2021;8/08/2021;6/08/2021;NA;NA;;AVM;14/08/2021;;AGERSA;NA;14/08/2021;VIVERO ILUSION;;1/01/1900;52;;;28/03/2022;2021-1;;-;;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-201-HPER // 4700002232 // MEDU9428163]
2021-2022;LIQUIDADA;21-069-HPER;4700001962;RENE;POPPELMAN;E & E;MACETAS;VIVERO ILUSION - ARMONIA 3;321077913;208,560;UN;EUR;12,795.85;0;FOB;SEA;FCL/LCL;HAMBURGO;CALLAO;0.75;40HC;34;;14/05/2021;AIRSEALOG;HAPAG LLOYD;;CAIU 841340-3;NA;9/07/2021;11/07/2021;15/07/2021;15/07/2021;28;CTLT08025037559;CMA CGM JEAN GABRIEL 1227S;10/08/2021;6/08/2021;6/08/2021;31;SI;21-069-HPER;30/07/2021;IMUPESA;AVM;690;30/07/2021;3/08/2021;118-2021-10-302985-01-1-00;Verde;7/08/2021;8/08/2021;6/08/2021;NA;NA;;AVM;16/08/2021;;AGERSA;NA;16/08/2021;VIVERO ILUSION;;1/01/1900;52;;;28/03/2022;2021-1;;-;;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-201-HPER // 4700002232 // BMOU6949948]
2021-2022;LIQUIDADA;21-069-HPER;4700001962;RENE;POPPELMAN;E & E;PORTAMACETAS;VIVERO ILUSION - ARMONIA 3;321077913;6,000;UN;EUR;8,700.00;0;FOB;SEA;FCL/LCL;HAMBURGO;CALLAO;0.25;40HC;300;;14/05/2021;AIRSEALOG;HAPAG LLOYD;;CAIU 841340-3;NA;9/07/2021;11/07/2021;15/07/2021;15/07/2021;28;CTLT08025037559;CMA CGM JEAN GABRIEL 1227S;10/08/2021;6/08/2021;6/08/2021;31;SI;21-069-HPER;30/07/2021;IMUPESA;AVM;690;30/07/2021;3/08/2021;118-2021-10-302985-01-1-00;Verde;7/08/2021;8/08/2021;6/08/2021;NA;NA;;AVM;16/08/2021;;AGERSA;NA;16/08/2021;VIVERO ILUSION;;1/01/1900;52;;;28/03/2022;2021-1;;-;;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-201-HPER // 4700002232 // TCNU7326252]
2021-2022;LIQUIDADA;21-070-HPER;4700002013 ;RENE;HORTIFRUT MEXICO SA DE CV;E & E;PUNNET PET 18OZ 7X7 CESTA;-;F‐24309;337,464;UN;USD;39,743.14;60;CFR;SEA;FCL/FCL;MANZANILLO;CALLAO;1;40HC;654;7/07/2021;NA;EMO LOGISTICS;COSCO;;CSNU6012251;NA;20/07/2021;23/07/2021;31/07/2021;2/08/2021;31;S00033835;XIN OU ZHOU 051E;1/08/2021;7/08/2021;8/08/2021;31;SI;21-070-HPER;31/07/2021;IMUPESA;AVM;703;31/07/2021;6/08/2021;118-2021-10-309251-01-3-00;Verde;8/08/2021;8/08/2021;7/08/2021;NA;NA;;AVM;17/08/2021;;AGERSA;NA;16/08/2021;PACKING CHAO;;1/01/1900;52;;;28/03/2022;2021-1;;-;;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-201-HPER // 4700002232 // BMOU6901630]
2021-2022;LIQUIDADA;21-070-HPER;4700002013 ;RENE;HORTIFRUT MEXICO SA DE CV;E & E;PUNNET PET 18OZ 7X7 CESTA;-;F‐24309;337,464;UN;USD;39,743.14;60;CFR;SEA;FCL/FCL;MANZANILLO;CALLAO;1;40HC;654;7/07/2021;NA;EMO LOGISTICS;COSCO;;CSNU7860961;NA;20/07/2021;23/07/2021;31/07/2021;2/08/2021;31;S00033835;XIN OU ZHOU 051E;1/08/2021;7/08/2021;8/08/2021;31;SI;21-070-HPER;31/07/2021;IMUPESA;AVM;703;31/07/2021;6/08/2021;118-2021-10-309251-01-3-00;Verde;8/08/2021;8/08/2021;7/08/2021;NA;NA;;AVM;17/08/2021;;AGERSA;NA;16/08/2021;PACKING SALAVERRY;;1/01/1900;52;;;28/03/2022;2021-1;;-;;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-201-HPER // 4700002232 // DFSU6502669]
2021-2022;LIQUIDADA;21-070-HPER;4700002013 ;RENE;HORTIFRUT MEXICO SA DE CV;E & E;PUNNET PET 18OZ 7X7 CESTA;-;F‐24309;337,464;UN;USD;39,743.14;60;CFR;SEA;FCL/FCL;MANZANILLO;CALLAO;1;40HC;654;7/07/2021;NA;EMO LOGISTICS;COSCO;;TCNU1087335;NA;20/07/2021;23/07/2021;31/07/2021;2/08/2021;31;S00033835;XIN OU ZHOU 051E;1/08/2021;7/08/2021;8/08/2021;31;SI;21-070-HPER;31/07/2021;IMUPESA;AVM;703;31/07/2021;6/08/2021;118-2021-10-309251-01-3-00;Verde;8/08/2021;8/08/2021;7/08/2021;NA;NA;;AVM;17/08/2021;;AGERSA;NA;17/08/2021;PACKING SALAVERRY;;1/01/1900;52;;;28/03/2022;2021-1;;-;;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA CERT. ORIGEN, CERT. FITOSANITARIO EXPORTACIÓN Y PROFORMA SLI [21-200-HPER // 4700002194 // FCIU7353930]
2021-2022;LIQUIDADA;21-071-HPER;4700001982;RENE;INFIA SRL;E & E;PUNNET CESTA PET UK 150G K28 H36-INFIA;-;82210794;736,950;UN;EUR;19,087.01;0;CIF;SEA;FCL/FCL;LA SPEZIE;CALLAO;1;40HC;554;21/06/2021;NA;INTERGLOBO;MSC;;TEMU8709868;NA;25/06/2021;28/06/2021;10/07/2021;12/07/2021;28;1524143;MSC MANU XA132A;28/07/2021;21/08/2021;28/08/2021;34;NO;NA;NA;IMUPESA;AVM;767;20/08/2021;26/08/2021; 118-2021-10-334030-01-7-00;Verde;30/08/2021;29/08/2021;28/08/2021;NA;NA;;AVM;3/09/2021;;AGERSA;NA;3/09/2021;;;1/01/1900;52;;;28/03/2022;2021-1;;-;-;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-191-HPER // OOCU8406050]
2021-2022;LIQUIDADA;21-072-HPER;4700001935;RENE;JCK;E & E;PUNNET PET 18OZ 7X7 CESTA;-;545;252,672;UN;USD;27,035.90;90;FOB;SEA;FCL/FCL;SAN ANTONIO;CALLAO;1;40HC;658;2/08/2021;8/07/2021;JAS ;HAMBURG SUD;;MRSU3761191;NA;7/08/2021;7/08/2021;10/08/2021;11/08/2021;32;SCL104934932;MEGALOPOLIS 131N ;14/08/2021;20/08/2021;20/08/2021;33;SI;21-072-HPER;9/08/2021;IMUPESA;AVM;746;13/08/2021;18/08/2021;118-2021-10-323902-01-8-00;Verde;21/08/2021;22/08/2021;21/08/2021;NA;NA;;AVM;26/08/2021;;AGERSA;NA;25/08/2021;PACKING CHAO;2/09/2021;3/09/2021;35;;;28/03/2022;2021-1;;-;-;No cargada por medio de transporte AIRE (23/12) [21-196-HPER // 4700002246]
2021-2022;LIQUIDADA;21-072-HPER;4700001935;RENE;JCK;E & E;PUNNET PET 18OZ 7X7 CESTA;-;545;252,672;UN;USD;27,035.90;90;FOB;SEA;FCL/FCL;SAN ANTONIO;CALLAO;1;40HC;658;2/08/2021;8/07/2021;JAS ;HAMBURG SUD;;SUDU6846931;NA;7/08/2021;7/08/2021;10/08/2021;11/08/2021;32;SCL104934932;MEGALOPOLIS 131N ;14/08/2021;20/08/2021;20/08/2021;33;SI;21-072-HPER;9/08/2021;IMUPESA;AVM;746;13/08/2021;18/08/2021;118-2021-10-323902-01-8-00;Verde;21/08/2021;22/08/2021;21/08/2021;NA;NA;;AVM;26/08/2021;;AGERSA;NA;25/08/2021;PACKING SALAVERRY;2/09/2021;3/09/2021;35;;;28/03/2022;2021-1;;-;-;Cargada en CP - DOCUMENTACIÓN CARGARDA. FALTA BL, CERT. ORIGEN, SEGURO Y PROFORMA SLI [21-195-HPER // 4700002221 // SEGU5719254]
